ts,frame_id,sender_ts_s,recv_ts_s,latency_s
2025-11-01T05:38:44Z,62,1761975524.880857,1761975524.8819382,0.001081228256225586
2025-11-01T05:38:44Z,63,1761975524.9449978,1761975524.9458747,0.0008769035339355469
2025-11-01T05:38:45Z,64,1761975525.020976,1761975525.025463,0.004487037658691406
2025-11-01T05:38:45Z,65,1761975525.083305,1761975525.0837774,0.0004725456237792969
2025-11-01T05:38:45Z,66,1761975525.1411796,1761975525.141645,0.00046539306640625
2025-11-01T05:38:45Z,67,1761975525.2094793,1761975525.2100947,0.0006153583526611328
2025-11-01T05:38:45Z,68,1761975525.2762709,1761975525.2768497,0.0005788803100585938
2025-11-01T05:38:45Z,69,1761975525.3430853,1761975525.3435757,0.0004904270172119141
2025-11-01T05:38:45Z,70,1761975525.4090612,1761975525.409507,0.0004458427429199219
2025-11-01T05:38:45Z,71,1761975525.4847314,1761975525.4852417,0.0005102157592773438
2025-11-01T05:38:45Z,72,1761975525.5439208,1761975525.5448086,0.0008878707885742188
2025-11-01T05:38:45Z,73,1761975525.6078439,1761975525.608215,0.0003712177276611328
2025-11-01T05:38:45Z,74,1761975525.677004,1761975525.677998,0.000993967056274414
2025-11-01T05:38:45Z,75,1761975525.7427373,1761975525.7437203,0.0009829998016357422
2025-11-01T05:38:45Z,76,1761975525.8117785,1761975525.8121152,0.00033664703369140625
2025-11-01T05:38:45Z,77,1761975525.875619,1761975525.8765376,0.0009186267852783203
2025-11-01T05:38:45Z,78,1761975525.9435875,1761975525.9445543,0.0009667873382568359
2025-11-01T05:38:46Z,79,1761975526.015744,1761975526.0164707,0.0007266998291015625
2025-11-01T05:38:46Z,80,1761975526.0774567,1761975526.07844,0.0009832382202148438
2025-11-01T05:38:46Z,81,1761975526.1429563,1761975526.1436195,0.0006632804870605469
2025-11-01T05:38:46Z,82,1761975526.21071,1761975526.211456,0.0007460117340087891
2025-11-01T05:38:46Z,83,1761975526.274368,1761975526.275073,0.0007050037384033203
2025-11-01T05:38:46Z,84,1761975526.3452053,1761975526.3459585,0.0007531642913818359
2025-11-01T05:38:46Z,85,1761975526.4072702,1761975526.4078257,0.0005555152893066406
2025-11-01T05:38:46Z,86,1761975526.4756052,1761975526.4761255,0.0005202293395996094
2025-11-01T05:38:46Z,87,1761975526.5435152,1761975526.544325,0.0008099079132080078
2025-11-01T05:38:46Z,88,1761975526.6103947,1761975526.6108708,0.0004761219024658203
2025-11-01T05:38:46Z,89,1761975526.6759162,1761975526.6764762,0.0005600452423095703
2025-11-01T05:38:46Z,90,1761975526.7432904,1761975526.7453895,0.0020990371704101562
2025-11-01T05:38:46Z,91,1761975526.8089976,1761975526.8095105,0.0005128383636474609
2025-11-01T05:38:46Z,92,1761975526.8765564,1761975526.8771665,0.0006101131439208984
2025-11-01T05:38:46Z,93,1761975526.9402416,1761975526.9410887,0.0008471012115478516
2025-11-01T05:38:47Z,94,1761975527.0105538,1761975527.011397,0.000843048095703125
2025-11-01T05:38:47Z,95,1761975527.0767188,1761975527.077378,0.0006592273712158203
2025-11-01T05:38:47Z,96,1761975527.1440897,1761975527.1446574,0.0005676746368408203
2025-11-01T05:38:47Z,97,1761975527.2127576,1761975527.213785,0.0010273456573486328
2025-11-01T05:38:47Z,98,1761975527.281932,1761975527.282526,0.0005939006805419922
2025-11-01T05:38:47Z,99,1761975527.3462415,1761975527.3470783,0.0008368492126464844
2025-11-01T05:38:47Z,100,1761975527.4084017,1761975527.409177,0.0007753372192382812
2025-11-01T05:38:47Z,101,1761975527.478132,1761975527.478552,0.0004200935363769531
2025-11-01T05:38:47Z,102,1761975527.5431652,1761975527.5435567,0.0003914833068847656
2025-11-01T05:38:47Z,103,1761975527.609209,1761975527.6096644,0.0004553794860839844
2025-11-01T05:38:47Z,104,1761975527.6763573,1761975527.6767004,0.00034308433532714844
2025-11-01T05:38:47Z,105,1761975527.7422893,1761975527.743124,0.0008347034454345703
2025-11-01T05:38:47Z,106,1761975527.8099742,1761975527.810579,0.0006048679351806641
2025-11-01T05:38:47Z,107,1761975527.8743305,1761975527.8751938,0.0008633136749267578
2025-11-01T05:38:47Z,108,1761975527.945359,1761975527.945898,0.0005390644073486328
2025-11-01T05:38:48Z,109,1761975528.0140607,1761975528.0149255,0.0008647441864013672
2025-11-01T05:38:48Z,110,1761975528.0837793,1761975528.0843947,0.0006153583526611328
2025-11-01T05:38:48Z,111,1761975528.1410604,1761975528.141891,0.0008306503295898438
2025-11-01T05:38:48Z,112,1761975528.2088196,1761975528.2099183,0.0010986328125
2025-11-01T05:38:48Z,113,1761975528.2744198,1761975528.2751858,0.0007660388946533203
2025-11-01T05:38:48Z,114,1761975528.3437467,1761975528.3445652,0.0008184909820556641
2025-11-01T05:38:48Z,115,1761975528.4071498,1761975528.4080465,0.0008966922760009766
2025-11-01T05:38:48Z,116,1761975528.4783964,1761975528.4798696,0.0014731884002685547
2025-11-01T05:38:48Z,117,1761975528.5434165,1761975528.544108,0.0006914138793945312
2025-11-01T05:38:48Z,118,1761975528.608523,1761975528.6090887,0.0005657672882080078
2025-11-01T05:38:48Z,119,1761975528.6776607,1761975528.6782138,0.000553131103515625
2025-11-01T05:38:48Z,120,1761975528.7426455,1761975528.7448263,0.002180814743041992
2025-11-01T05:38:48Z,121,1761975528.8095958,1761975528.8102582,0.0006623268127441406
2025-11-01T05:38:48Z,122,1761975528.874808,1761975528.87555,0.0007419586181640625
2025-11-01T05:38:48Z,123,1761975528.9418108,1761975528.9425569,0.0007460117340087891
2025-11-01T05:38:49Z,124,1761975529.0073528,1761975529.0080469,0.0006940364837646484
2025-11-01T05:38:49Z,125,1761975529.0707066,1761975529.0713465,0.0006399154663085938
2025-11-01T05:38:49Z,126,1761975529.1372752,1761975529.13787,0.0005948543548583984
2025-11-01T05:38:49Z,127,1761975529.2031276,1761975529.2036436,0.0005159378051757812
2025-11-01T05:38:49Z,128,1761975529.2704697,1761975529.2710638,0.0005941390991210938
2025-11-01T05:38:49Z,129,1761975529.3368325,1761975529.3372557,0.00042319297790527344
2025-11-01T05:38:49Z,130,1761975529.4045157,1761975529.4051728,0.0006570816040039062
2025-11-01T05:38:49Z,131,1761975529.4781444,1761975529.4795496,0.0014052391052246094
2025-11-01T05:38:49Z,132,1761975529.5464635,1761975529.5471535,0.0006899833679199219
2025-11-01T05:38:49Z,133,1761975529.6204143,1761975529.6211662,0.0007519721984863281
2025-11-01T05:38:49Z,134,1761975529.6907573,1761975529.6912313,0.00047397613525390625
2025-11-01T05:38:49Z,135,1761975529.7431862,1761975529.7441466,0.0009603500366210938
2025-11-01T05:38:49Z,136,1761975529.8089802,1761975529.8097236,0.0007433891296386719
2025-11-01T05:38:49Z,137,1761975529.873478,1761975529.873932,0.000453948974609375
2025-11-01T05:38:49Z,138,1761975529.9402173,1761975529.9406023,0.00038504600524902344
2025-11-01T05:38:50Z,139,1761975530.0098948,1761975530.0102465,0.0003516674041748047
2025-11-01T05:38:50Z,140,1761975530.0744681,1761975530.0748973,0.0004291534423828125
2025-11-01T05:38:50Z,141,1761975530.144255,1761975530.1450706,0.0008156299591064453
2025-11-01T05:38:50Z,142,1761975530.2095742,1761975530.213095,0.0035207271575927734
2025-11-01T05:38:50Z,143,1761975530.2790625,1761975530.2797134,0.0006508827209472656
2025-11-01T05:38:50Z,144,1761975530.3447373,1761975530.3467288,0.0019915103912353516
2025-11-01T05:38:50Z,145,1761975530.4050303,1761975530.4056962,0.0006659030914306641
2025-11-01T05:38:50Z,146,1761975530.4750562,1761975530.475807,0.0007507801055908203
2025-11-01T05:38:50Z,147,1761975530.5437083,1761975530.5442948,0.0005865097045898438
2025-11-01T05:38:50Z,148,1761975530.6071303,1761975530.607648,0.0005176067352294922
2025-11-01T05:38:50Z,149,1761975530.6769137,1761975530.6775146,0.0006008148193359375
2025-11-01T05:38:50Z,150,1761975530.7414386,1761975530.7435398,0.0021011829376220703
2025-11-01T05:38:50Z,151,1761975530.8078928,1761975530.8087573,0.0008645057678222656
2025-11-01T05:38:50Z,0,1761975530.8767867,1761975530.877401,0.0006144046783447266
2025-11-01T05:38:50Z,1,1761975530.9420328,1761975530.9427147,0.0006818771362304688
2025-11-01T05:38:51Z,2,1761975531.0117073,1761975531.0126724,0.000965118408203125
2025-11-01T05:38:51Z,3,1761975531.0753508,1761975531.0757508,0.0004000663757324219
2025-11-01T05:38:51Z,4,1761975531.1409235,1761975531.1417313,0.0008077621459960938
2025-11-01T05:38:51Z,5,1761975531.2109575,1761975531.211751,0.00079345703125
2025-11-01T05:38:51Z,6,1761975531.2735136,1761975531.2739496,0.0004360675811767578
2025-11-01T05:38:51Z,7,1761975531.3390708,1761975531.3412385,0.0021677017211914062
2025-11-01T05:38:51Z,8,1761975531.4087856,1761975531.4093952,0.0006096363067626953
2025-11-01T05:38:51Z,9,1761975531.4749136,1761975531.47548,0.0005664825439453125
2025-11-01T05:38:51Z,10,1761975531.5421524,1761975531.5430186,0.0008661746978759766
2025-11-01T05:38:51Z,11,1761975531.6073062,1761975531.6081414,0.0008351802825927734
2025-11-01T05:38:51Z,12,1761975531.6757164,1761975531.6763184,0.0006020069122314453
2025-11-01T05:38:51Z,13,1761975531.741885,1761975531.7424378,0.0005528926849365234
2025-11-01T05:38:51Z,14,1761975531.8090332,1761975531.8094983,0.00046515464782714844
2025-11-01T05:38:51Z,15,1761975531.8794568,1761975531.8801043,0.0006475448608398438
2025-11-01T05:38:51Z,16,1761975531.9442716,1761975531.944846,0.0005743503570556641
2025-11-01T05:38:52Z,17,1761975532.009092,1761975532.0096955,0.0006034374237060547
2025-11-01T05:38:52Z,18,1761975532.0768254,1761975532.0775094,0.0006840229034423828
2025-11-01T05:38:52Z,19,1761975532.1418238,1761975532.1425357,0.0007119178771972656
2025-11-01T05:38:52Z,20,1761975532.2093773,1761975532.2103548,0.0009775161743164062
2025-11-01T05:38:52Z,21,1761975532.2709224,1761975532.2724416,0.0015192031860351562
2025-11-01T05:38:52Z,22,1761975532.3418229,1761975532.3425002,0.0006773471832275391
2025-11-01T05:38:52Z,23,1761975532.4045205,1761975532.4050868,0.0005662441253662109
2025-11-01T05:38:52Z,24,1761975532.4713523,1761975532.472225,0.0008726119995117188
2025-11-01T05:38:52Z,25,1761975532.542138,1761975532.5427892,0.0006511211395263672
2025-11-01T05:38:52Z,26,1761975532.6042476,1761975532.6048164,0.0005688667297363281
2025-11-01T05:38:52Z,27,1761975532.6702015,1761975532.6708431,0.0006415843963623047
2025-11-01T05:38:52Z,28,1761975532.737805,1761975532.7406218,0.002816915512084961
2025-11-01T05:38:52Z,29,1761975532.8050056,1761975532.8057659,0.0007603168487548828
2025-11-01T05:38:52Z,30,1761975532.871665,1761975532.8727813,0.0011162757873535156
2025-11-01T05:38:52Z,31,1761975532.9380121,1761975532.938987,0.0009748935699462891
2025-11-01T05:38:53Z,32,1761975533.0043392,1761975533.005325,0.000985860824584961
2025-11-01T05:38:53Z,33,1761975533.0702746,1761975533.0708468,0.00057220458984375
2025-11-01T05:38:53Z,34,1761975533.1372926,1761975533.1379957,0.0007030963897705078
2025-11-01T05:38:53Z,35,1761975533.2034576,1761975533.2040145,0.00055694580078125
2025-11-01T05:38:53Z,36,1761975533.2767293,1761975533.2777803,0.0010509490966796875
2025-11-01T05:38:53Z,37,1761975533.3369503,1761975533.3375874,0.000637054443359375
2025-11-01T05:38:53Z,38,1761975533.4041202,1761975533.4045634,0.0004432201385498047
2025-11-01T05:38:53Z,39,1761975533.4699233,1761975533.4704008,0.0004775524139404297
2025-11-01T05:38:53Z,40,1761975533.537148,1761975533.5377312,0.0005831718444824219
2025-11-01T05:38:53Z,41,1761975533.6039324,1761975533.6044917,0.0005593299865722656
2025-11-01T05:38:53Z,42,1761975533.6697137,1761975533.670112,0.0003981590270996094
2025-11-01T05:38:53Z,43,1761975533.7378805,1761975533.7389548,0.0010743141174316406
2025-11-01T05:38:53Z,44,1761975533.803864,1761975533.804161,0.0002970695495605469
2025-11-01T05:38:53Z,45,1761975533.8701937,1761975533.8709621,0.0007684230804443359
2025-11-01T05:38:53Z,46,1761975533.9375832,1761975533.938277,0.0006937980651855469
2025-11-01T05:38:54Z,47,1761975534.008758,1761975534.0093296,0.0005714893341064453
2025-11-01T05:38:54Z,48,1761975534.0795581,1761975534.0801668,0.0006086826324462891
2025-11-01T05:38:54Z,49,1761975534.1419537,1761975534.1424668,0.0005130767822265625
2025-11-01T05:38:54Z,50,1761975534.209323,1761975534.209951,0.0006279945373535156
2025-11-01T05:38:54Z,51,1761975534.2739553,1761975534.274466,0.0005106925964355469
2025-11-01T05:38:54Z,52,1761975534.340479,1761975534.3410034,0.0005245208740234375
2025-11-01T05:38:54Z,53,1761975534.4074411,1761975534.4078286,0.00038743019104003906
2025-11-01T05:38:54Z,54,1761975534.4739783,1761975534.4746566,0.0006783008575439453
2025-11-01T05:38:54Z,55,1761975534.541025,1761975534.5414615,0.00043654441833496094
2025-11-01T05:38:54Z,56,1761975534.6079416,1761975534.6084356,0.0004940032958984375
2025-11-01T05:38:54Z,57,1761975534.678705,1761975534.679248,0.0005431175231933594
2025-11-01T05:38:54Z,58,1761975534.7522469,1761975534.7573435,0.0050966739654541016
2025-11-01T05:38:54Z,59,1761975534.8101861,1761975534.8109238,0.0007376670837402344
2025-11-01T05:38:54Z,60,1761975534.8767755,1761975534.8778841,0.0011086463928222656
2025-11-01T05:38:54Z,61,1761975534.9404514,1761975534.9414818,0.0010304450988769531
2025-11-01T05:38:55Z,62,1761975535.00683,1761975535.007559,0.0007290840148925781
2025-11-01T05:38:55Z,63,1761975535.0754988,1761975535.0760193,0.0005204677581787109
2025-11-01T05:38:55Z,64,1761975535.1406343,1761975535.141262,0.0006277561187744141
2025-11-01T05:38:55Z,65,1761975535.2081332,1761975535.2088985,0.0007653236389160156
2025-11-01T05:38:55Z,66,1761975535.2724352,1761975535.2731755,0.0007402896881103516
2025-11-01T05:38:55Z,67,1761975535.343224,1761975535.3439438,0.0007197856903076172
2025-11-01T05:38:55Z,68,1761975535.4076974,1761975535.4082112,0.0005137920379638672
2025-11-01T05:38:55Z,69,1761975535.4747047,1761975535.4752367,0.0005319118499755859
2025-11-01T05:38:55Z,70,1761975535.541941,1761975535.5423925,0.0004515647888183594
2025-11-01T05:38:55Z,71,1761975535.6065555,1761975535.606932,0.0003764629364013672
2025-11-01T05:38:55Z,72,1761975535.672251,1761975535.6726277,0.00037670135498046875
2025-11-01T05:38:55Z,73,1761975535.7358782,1761975535.736146,0.0002677440643310547
2025-11-01T05:38:55Z,74,1761975535.8154404,1761975535.8172624,0.0018219947814941406
2025-11-01T05:38:55Z,75,1761975535.8784432,1761975535.8800716,0.0016283988952636719
2025-11-01T05:38:55Z,76,1761975535.9402323,1761975535.9407647,0.0005323886871337891
2025-11-01T05:38:56Z,77,1761975536.0070121,1761975536.0075266,0.0005145072937011719
2025-11-01T05:38:56Z,78,1761975536.0759718,1761975536.076901,0.0009291172027587891
2025-11-01T05:38:56Z,79,1761975536.1402426,1761975536.140788,0.000545501708984375
2025-11-01T05:38:56Z,80,1761975536.2087138,1761975536.2092092,0.0004954338073730469
2025-11-01T05:38:56Z,81,1761975536.2750702,1761975536.2757154,0.0006451606750488281
2025-11-01T05:38:56Z,82,1761975536.3403838,1761975536.3409977,0.0006139278411865234
2025-11-01T05:38:56Z,83,1761975536.4098735,1761975536.4104955,0.0006220340728759766
2025-11-01T05:38:56Z,84,1761975536.473202,1761975536.474011,0.0008089542388916016
2025-11-01T05:38:56Z,85,1761975536.541242,1761975536.5418615,0.0006196498870849609
2025-11-01T05:38:56Z,86,1761975536.6085873,1761975536.6092343,0.0006470680236816406
2025-11-01T05:38:56Z,87,1761975536.674237,1761975536.674742,0.0005049705505371094
2025-11-01T05:38:56Z,88,1761975536.7417252,1761975536.7436328,0.0019075870513916016
2025-11-01T05:38:56Z,89,1761975536.8120234,1761975536.8129034,0.0008800029754638672
2025-11-01T05:38:56Z,90,1761975536.8742564,1761975536.8750224,0.0007660388946533203
2025-11-01T05:38:56Z,91,1761975536.941456,1761975536.9423208,0.0008647441864013672
2025-11-01T05:38:57Z,92,1761975537.006442,1761975537.0073013,0.0008592605590820312
2025-11-01T05:38:57Z,93,1761975537.0727751,1761975537.0731003,0.00032520294189453125
2025-11-01T05:38:57Z,94,1761975537.1404414,1761975537.1412666,0.0008251667022705078
2025-11-01T05:38:57Z,95,1761975537.2082016,1761975537.208686,0.000484466552734375
2025-11-01T05:38:57Z,96,1761975537.27363,1761975537.2744238,0.0007939338684082031
2025-11-01T05:38:57Z,97,1761975537.3421726,1761975537.3441608,0.0019881725311279297
2025-11-01T05:38:57Z,98,1761975537.4063416,1761975537.4068046,0.0004630088806152344
2025-11-01T05:38:57Z,99,1761975537.47229,1761975537.4728096,0.0005195140838623047
2025-11-01T05:38:57Z,100,1761975537.5410488,1761975537.5414746,0.0004258155822753906
2025-11-01T05:38:57Z,101,1761975537.606422,1761975537.606791,0.00036907196044921875
2025-11-01T05:38:57Z,102,1761975537.675265,1761975537.6757095,0.0004444122314453125
2025-11-01T05:38:57Z,103,1761975537.7379951,1761975537.7384818,0.00048661231994628906
2025-11-01T05:38:57Z,104,1761975537.8098807,1761975537.8103895,0.0005087852478027344
2025-11-01T05:38:57Z,105,1761975537.8683813,1761975537.8689444,0.0005631446838378906
2025-11-01T05:38:57Z,106,1761975537.9415028,1761975537.9419441,0.0004413127899169922
2025-11-01T05:38:58Z,107,1761975538.0077074,1761975538.008214,0.0005066394805908203
2025-11-01T05:38:58Z,108,1761975538.074095,1761975538.0746691,0.0005741119384765625
2025-11-01T05:38:58Z,109,1761975538.1431873,1761975538.1436725,0.0004851818084716797
2025-11-01T05:38:58Z,110,1761975538.2228668,1761975538.2251902,0.0023233890533447266
2025-11-01T05:38:58Z,111,1761975538.2772093,1761975538.2777157,0.0005064010620117188
2025-11-01T05:38:58Z,112,1761975538.349246,1761975538.3501718,0.0009257793426513672
2025-11-01T05:38:58Z,113,1761975538.4297411,1761975538.4305542,0.0008130073547363281
2025-11-01T05:38:58Z,114,1761975538.4758596,1761975538.4763343,0.00047469139099121094
2025-11-01T05:38:58Z,115,1761975538.5405233,1761975538.5413425,0.0008192062377929688
2025-11-01T05:38:58Z,116,1761975538.6098626,1761975538.6103306,0.0004680156707763672
2025-11-01T05:38:58Z,117,1761975538.6722324,1761975538.6727097,0.0004773139953613281
2025-11-01T05:38:58Z,118,1761975538.7433708,1761975538.7452922,0.0019214153289794922
2025-11-01T05:38:58Z,119,1761975538.8056889,1761975538.806628,0.0009391307830810547
2025-11-01T05:38:58Z,120,1761975538.875942,1761975538.8772447,0.0013027191162109375
2025-11-01T05:38:58Z,121,1761975538.9433835,1761975538.9446573,0.0012738704681396484
2025-11-01T05:38:59Z,122,1761975539.0078883,1761975539.0086107,0.0007224082946777344
2025-11-01T05:38:59Z,123,1761975539.0757737,1761975539.0766928,0.0009191036224365234
2025-11-01T05:38:59Z,124,1761975539.141597,1761975539.142779,0.0011820793151855469
2025-11-01T05:38:59Z,125,1761975539.2058654,1761975539.206396,0.0005307197570800781
2025-11-01T05:38:59Z,126,1761975539.276386,1761975539.277067,0.0006809234619140625
2025-11-01T05:38:59Z,127,1761975539.3397171,1761975539.3402116,0.0004944801330566406
2025-11-01T05:38:59Z,128,1761975539.4086697,1761975539.409258,0.0005881786346435547
2025-11-01T05:38:59Z,129,1761975539.4718277,1761975539.472435,0.0006072521209716797
2025-11-01T05:38:59Z,130,1761975539.5422184,1761975539.5425978,0.00037932395935058594
2025-11-01T05:38:59Z,131,1761975539.6067667,1761975539.6071873,0.00042057037353515625
2025-11-01T05:38:59Z,132,1761975539.6744084,1761975539.6751165,0.0007081031799316406
2025-11-01T05:38:59Z,133,1761975539.7421434,1761975539.7426693,0.0005259513854980469
2025-11-01T05:38:59Z,134,1761975539.805976,1761975539.8066814,0.0007054805755615234
2025-11-01T05:38:59Z,135,1761975539.8761857,1761975539.8771315,0.0009458065032958984
2025-11-01T05:38:59Z,136,1761975539.9398503,1761975539.940577,0.0007266998291015625
2025-11-01T05:39:00Z,137,1761975540.0085373,1761975540.0089567,0.00041937828063964844
2025-11-01T05:39:00Z,138,1761975540.0701454,1761975540.070895,0.0007495880126953125
2025-11-01T05:39:00Z,139,1761975540.141256,1761975540.1418414,0.0005853176116943359
2025-11-01T05:39:00Z,140,1761975540.208569,1761975540.2093148,0.0007457733154296875
2025-11-01T05:39:00Z,141,1761975540.2719998,1761975540.2726202,0.0006203651428222656
2025-11-01T05:39:00Z,142,1761975540.3440769,1761975540.3447595,0.0006825923919677734
2025-11-01T05:39:00Z,143,1761975540.4057095,1761975540.406219,0.0005095005035400391
2025-11-01T05:39:00Z,144,1761975540.475763,1761975540.4763007,0.0005376338958740234
2025-11-01T05:39:00Z,145,1761975540.5377617,1761975540.5385444,0.0007827281951904297
2025-11-01T05:39:00Z,146,1761975540.6071594,1761975540.607753,0.0005936622619628906
2025-11-01T05:39:00Z,147,1761975540.6765392,1761975540.6773129,0.0007736682891845703
2025-11-01T05:39:00Z,148,1761975540.7524998,1761975540.7548501,0.002350330352783203
2025-11-01T05:39:00Z,0,1761975540.8187404,1761975540.8213694,0.0026290416717529297
2025-11-01T05:39:00Z,1,1761975540.883635,1761975540.8847241,0.0010890960693359375
2025-11-01T05:39:00Z,2,1761975540.958431,1761975540.960612,0.0021810531616210938
2025-11-01T05:39:01Z,3,1761975541.0133765,1761975541.0143218,0.0009453296661376953
2025-11-01T05:39:01Z,4,1761975541.0833182,1761975541.0837462,0.0004279613494873047
2025-11-01T05:39:01Z,5,1761975541.1420052,1761975541.1426063,0.0006010532379150391
2025-11-01T05:39:01Z,6,1761975541.205486,1761975541.2061453,0.0006592273712158203
2025-11-01T05:39:01Z,7,1761975541.27678,1761975541.2775912,0.0008113384246826172
2025-11-01T05:39:01Z,8,1761975541.3384392,1761975541.3392274,0.0007882118225097656
2025-11-01T05:39:01Z,9,1761975541.405815,1761975541.4071703,0.0013554096221923828
2025-11-01T05:39:01Z,10,1761975541.4736807,1761975541.4741573,0.00047659873962402344
2025-11-01T05:39:01Z,11,1761975541.5396237,1761975541.5402873,0.0006635189056396484
